Roadway.Name	From	To	id	ZIP CODE	int1	int2	zip1	zip2	ll1	ll2	lat1	long1	lat2	long2	top_lat	right_long	bot_lat	left_long	botright_lat	botright_long	botleft_lat	botleft_long	topright_lat	topright_long	topleft_lat	topleft_long
WASHINGTON BRIDGE	HARLEM RIVER SHORELINE	HARLEM RIVER SHORELINE	2293		WASHINGTON+BRIDGE+%26+HARLEM+RIVER+SHORELINE	WASHINGTON+BRIDGE+%26+HARLEM+RIVER+SHORELINE	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WASHINGTON BRIDGE	MAHATTAN END	BRONX END	2294		WASHINGTON+BRIDGE+%26+MAHATTAN+END	WASHINGTON+BRIDGE+%26+BRONX+END	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEBSTER AVE	EAST 233 STREET	234 STREET	2295		WEBSTER+AVE+%26+EAST+233+STREET	WEBSTER+AVE+%26+234+STREET	10470	10470	40.895394,-73.863547	40.897405,-73.862619	40.895394	-73.863547	40.897405	-73.862619	40.897405	-73.862619	40.895394	-73.863547	40.895264000000005	-73.862489	40.895264000000005	-73.863677	40.897535	-73.862489	40.897535	-73.863677
WEBSTER AVENUE	CLAY AVENUE	EAST MT EDEN AVENUE	2296		WEBSTER+AVENUE+%26+CLAY+AVENUE	WEBSTER+AVENUE+%26+EAST+MT+EDEN+AVENUE	10457	CTYPE	40.840930,-73.904817	"OCTYPE html>
<html i"	40.84093	-73.90481700000001														
WEBSTER AVENUE	EAST 189 STREET	EAST FORDHAM ROAD	2297		WEBSTER+AVENUE+%26+EAST+189+STREET	WEBSTER+AVENUE+%26+EAST+FORDHAM+ROAD	10458	10458	40.860532,-73.892549	40.861743,-73.891329	40.860532	-73.892549	40.861743	-73.891329	40.861743	-73.891329	40.860532	-73.892549	40.860402	-73.891199	40.860402	-73.892679	40.861872999999996	-73.891199	40.861872999999996	-73.892679
WEBSTER AVENUE	EAST 233 STREET	EAST GUN HILL ROAD	2298		WEBSTER+AVENUE+%26+EAST+233+STREET	WEBSTER+AVENUE+%26+EAST+GUN+HILL+ROAD	10470	10467	40.895394,-73.863547	40.878671,-73.871564	40.895394	-73.863547	40.878671000000004	-73.871564	40.895394	-73.863547	40.878671000000004	-73.871564	40.878541000000006	-73.863417	40.878541000000006	-73.871694	40.895524	-73.863417	40.895524	-73.871694
WEBSTER AVENUE	EAST 233 STREET	EAST 234 STREET	2299		WEBSTER+AVENUE+%26+EAST+233+STREET	WEBSTER+AVENUE+%26+EAST+234+STREET	10470	10470	40.895394,-73.863547	40.897405,-73.862619	40.895394	-73.863547	40.897405	-73.862619	40.897405	-73.862619	40.895394	-73.863547	40.895264000000005	-73.862489	40.895264000000005	-73.863677	40.897535	-73.862489	40.897535	-73.863677
WEBSTER AVENUE	EAST MT EDEN AVENUE	EAST 173 STREET	2300		WEBSTER+AVENUE+%26+EAST+MT+EDEN+AVENUE	WEBSTER+AVENUE+%26+EAST+173+STREET	CTYPE	10457	"OCTYPE html>
<html i"	40.842998,-73.903524			40.842998	-73.903524	40.842998	-73.903524	40.842998	-73.903524	40.842868	-73.903394	40.842868	-73.903654	40.843128	-73.903394	40.843128	-73.903654
WEBSTER AVENUE	CLAY AVENUE	EAST MOUNT EDEN AVENUE	2301		WEBSTER+AVENUE+%26+CLAY+AVENUE	WEBSTER+AVENUE+%26+EAST+MOUNT+EDEN+AVENUE	10457	CTYPE	40.840930,-73.904817	"OCTYPE html>
<html i"	40.84093	-73.90481700000001														
WEBSTER AVENUE	216 STREET	213 STREET	2302		WEBSTER+AVENUE+%26+216+STREET	WEBSTER+AVENUE+%26+213+STREET	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEBSTER AVENUE	BELMONT STREET	EAST 173 STREET	2303		WEBSTER+AVENUE+%26+BELMONT+STREET	WEBSTER+AVENUE+%26+EAST+173+STREET	10457	10457	40.841989,-73.904210	40.842998,-73.903524	40.841989	-73.90420999999999	40.842998	-73.903524	40.842998	-73.903524	40.841989	-73.90420999999999	40.841859	-73.903394	40.841859	-73.90433999999999	40.843128	-73.903394	40.843128	-73.90433999999999
WEBSTER AVENUE	EAST 233RD STREET	ORIO J. PALMER WAY	2304		WEBSTER+AVENUE+%26+EAST+233RD+STREET	WEBSTER+AVENUE+%26+ORIO+J.+PALMER+WAY	10470	10470	40.895394,-73.863547	40.897405,-73.862619	40.895394	-73.863547	40.897405	-73.862619	40.897405	-73.862619	40.895394	-73.863547	40.895264000000005	-73.862489	40.895264000000005	-73.863677	40.897535	-73.862489	40.897535	-73.863677
WEBSTER AVENUE	EAST MT EDEN AVENUE	EAST 173RD STREET	2305		WEBSTER+AVENUE+%26+EAST+MT+EDEN+AVENUE	WEBSTER+AVENUE+%26+EAST+173RD+STREET	CTYPE	10457	"OCTYPE html>
<html i"	40.842998,-73.903524			40.842998	-73.903524	40.842998	-73.903524	40.842998	-73.903524	40.842868	-73.903394	40.842868	-73.903654	40.843128	-73.903394	40.843128	-73.903654
WEBSTER AVENUE	WOODLAWN CEMETERY BOUNDARY	EAST GUN HILL RD	2306		WEBSTER+AVENUE+%26+WOODLAWN+CEMETERY+BOUNDARY	WEBSTER+AVENUE+%26+EAST+GUN+HILL+RD	CTYPE	10467	"OCTYPE html>
<html i"	40.878671,-73.871564			40.878671000000004	-73.871564	40.878671000000004	-73.871564	40.878671000000004	-73.871564	40.878541000000006	-73.87143400000001	40.878541000000006	-73.871694	40.878801	-73.87143400000001	40.878801	-73.871694
WEST 116 STREET	LENOX AVENUE	ADAM C POWELL BOULEVARD	2307		WEST+116+STREET+%26+LENOX+AVENUE	WEST+116+STREET+%26+ADAM+C+POWELL+BOULEVARD	10026	10026	"OCTYPE html>
<html i"	40.803201,-73.952451			40.803201	-73.952451	40.803201	-73.952451	40.803201	-73.952451	40.803071	-73.952321	40.803071	-73.952581	40.803331	-73.952321	40.803331	-73.952581
WEST 125 STREET	FREDERICK DOUGLASS BOULEVARD	MANHATTAN AVENUE	2308		WEST+125+STREET+%26+FREDERICK+DOUGLASS+BOULEVARD	WEST+125+STREET+%26+MANHATTAN+AVENUE	10027	CTYPE	40.810169,-73.951149	"OCTYPE html>
<html i"	40.810169	-73.951149														
WEST 125TH STREET	FREDERICK DOUGLASS BOULEVARD	ST. NICHOLAS AVENUE	2309		WEST+125TH+STREET+%26+FREDERICK+DOUGLASS+BOULEVARD	WEST+125TH+STREET+%26+ST.+NICHOLAS+AVENUE	10027	10027	40.810169,-73.951149	40.810784,-73.952613	40.810169	-73.951149	40.810784000000005	-73.952613	40.810784000000005	-73.951149	40.810169	-73.952613	40.810039	-73.951019	40.810039	-73.952743	40.810914000000004	-73.951019	40.810914000000004	-73.952743
WEST 135 STREET	8 AVENUE	EDGECOMBE AVENUE	2310		WEST+135+STREET+%26+8+AVENUE	WEST+135+STREET+%26+EDGECOMBE+AVENUE	10030	10030	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 135 STREET	FREDERICK DOUGLASS BOULEVARD	EDGECOMBE AVENUE	2311		WEST+135+STREET+%26+FREDERICK+DOUGLASS+BOULEVARD	WEST+135+STREET+%26+EDGECOMBE+AVENUE	10030	10030	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 135TH STREET	FREDERICK DOUGLASS BOULEVARD	EDGECOMBE AVENUE	2312		WEST+135TH+STREET+%26+FREDERICK+DOUGLASS+BOULEVARD	WEST+135TH+STREET+%26+EDGECOMBE+AVENUE	10030	10030	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 145 STREET	ST. NICHOLAS AVENUE	EDGECOMB AVENUE	2313		WEST+145+STREET+%26+ST.+NICHOLAS+AVENUE	WEST+145+STREET+%26+EDGECOMB+AVENUE	10031	CTYPE	40.824024,-73.944721	"OCTYPE html>
<html i"	40.824024	-73.944721														
WEST 145 STREET	EDGECOMB AVENUE	ST. NICHOLAS AVENUE	2314		WEST+145+STREET+%26+EDGECOMB+AVENUE	WEST+145+STREET+%26+ST.+NICHOLAS+AVENUE	CTYPE	10031	"OCTYPE html>
<html i"	40.824024,-73.944721			40.824024	-73.944721	40.824024	-73.944721	40.824024	-73.944721	40.823894	-73.944591	40.823894	-73.944851	40.824154	-73.944591	40.824154	-73.944851
WEST 145TH STREET	ST NICHOLAS AVENUE	EDGECOMBE AVENUE	2315		WEST+145TH+STREET+%26+ST+NICHOLAS+AVENUE	WEST+145TH+STREET+%26+EDGECOMBE+AVENUE	10031	10031	40.824024,-73.944721	40.823655,-73.943825	40.824024	-73.944721	40.823655	-73.943825	40.824024	-73.943825	40.823655	-73.944721	40.823525000000004	-73.943695	40.823525000000004	-73.944851	40.824154	-73.943695	40.824154	-73.944851
WEST 155 ST	ST NICHOLAS AVE	EDGECOMBE AVE	2316		WEST+155+ST+%26+ST+NICHOLAS+AVE	WEST+155+ST+%26+EDGECOMBE+AVE	10032	10039	40.830876,-73.941322	40.830157,-73.939621	40.830876	-73.941322	40.830157	-73.939621	40.830876	-73.939621	40.830157	-73.941322	40.830027	-73.939491	40.830027	-73.941452	40.831006	-73.939491	40.831006	-73.941452
WEST 155TH STREET	EDGECOMBE AVENUE	ST. NOCHOLAS AVENUE	2317		WEST+155TH+STREET+%26+EDGECOMBE+AVENUE	WEST+155TH+STREET+%26+ST.+NOCHOLAS+AVENUE	10039	CTYPE	40.830157,-73.939621	"OCTYPE html>
<html i"	40.830157	-73.939621														
WEST 167 STREET	AUDUBON AVENUE	ST. NICHOLAS AVENUE	2318		WEST+167+STREET+%26+AUDUBON+AVENUE	WEST+167+STREET+%26+ST.+NICHOLAS+AVENUE	10032	10032	40.839914,-73.938812	40.840289,-73.939676	40.839914	-73.938812	40.840289	-73.939676	40.840289	-73.938812	40.839914	-73.939676	40.839784	-73.938682	40.839784	-73.939806	40.840419	-73.938682	40.840419	-73.939806
WEST 167TH STREET	AUDUBON AVENUE	ST. NICHOLAS AVENUE	2319		WEST+167TH+STREET+%26+AUDUBON+AVENUE	WEST+167TH+STREET+%26+ST.+NICHOLAS+AVENUE	10032	10032	40.839914,-73.938812	40.840289,-73.939676	40.839914	-73.938812	40.840289	-73.939676	40.840289	-73.938812	40.839914	-73.939676	40.839784	-73.938682	40.839784	-73.939806	40.840419	-73.938682	40.840419	-73.939806
WEST 178 STREET	WADSWORTH AVENUE	ST. NICHOLAS AVENUE	2320		WEST+178+STREET+%26+WADSWORTH+AVENUE	WEST+178+STREET+%26+ST.+NICHOLAS+AVENUE	10033	10033	"OCTYPE html>
<html i"	40.847331,-73.935133			40.847331	-73.935133	40.847331	-73.935133	40.847331	-73.935133	40.847201	-73.935003	40.847201	-73.93526299999999	40.847460999999996	-73.935003	40.847460999999996	-73.93526299999999
WEST 179 STREET	ST. NICHOLAS AVENUE	WADSWORTH AVENUE	2321		WEST+179+STREET+%26+ST.+NICHOLAS+AVENUE	WEST+179+STREET+%26+WADSWORTH+AVENUE	10033	10033	40.848001,-73.934714	40.848546,-73.935962	40.848001000000004	-73.934714	40.848546	-73.935962	40.848546	-73.934714	40.848001000000004	-73.935962	40.847871000000005	-73.934584	40.847871000000005	-73.936092	40.848676	-73.934584	40.848676	-73.936092
WEST 180 STREET	WADSWORTH AVENUE	ST. NICHOLAS AVENUE	2322		WEST+180+STREET+%26+WADSWORTH+AVENUE	WEST+180+STREET+%26+ST.+NICHOLAS+AVENUE	10033	10033	40.849149,-73.935489	40.848619,-73.934230	40.849149	-73.935489	40.848619	-73.93423	40.849149	-73.93423	40.848619	-73.935489	40.848489	-73.9341	40.848489	-73.935619	40.849278999999996	-73.9341	40.849278999999996	-73.935619
WEST 181 STREET	ST. NICHOLAS AVENUE	WADSWORTH AVENUE	2323		WEST+181+STREET+%26+ST.+NICHOLAS+AVENUE	WEST+181+STREET+%26+WADSWORTH+AVENUE	10033	10033	40.849298,-73.933759	40.849822,-73.934988	40.849298	-73.933759	40.849821999999996	-73.934988	40.849821999999996	-73.933759	40.849298	-73.934988	40.849168	-73.933629	40.849168	-73.935118	40.849951999999995	-73.933629	40.849951999999995	-73.935118
WEST 181 STREET	WADSWORTH AVENUE	ST. NICHOLAS AVENUE	2324		WEST+181+STREET+%26+WADSWORTH+AVENUE	WEST+181+STREET+%26+ST.+NICHOLAS+AVENUE	10033	10033	40.849822,-73.934988	40.849298,-73.933759	40.849821999999996	-73.934988	40.849298	-73.933759	40.849821999999996	-73.933759	40.849298	-73.934988	40.849168	-73.933629	40.849168	-73.935118	40.849951999999995	-73.933629	40.849951999999995	-73.935118
WEST 239 STREET	RIVERDALE AVENUE	HENRY HUDSON PARKWAY	2325		WEST+239+STREET+%26+RIVERDALE+AVENUE	WEST+239+STREET+%26+HENRY+HUDSON+PARKWAY	10463	10471	40.888741,-73.907914	40.889540,-73.909006	40.888740999999996	-73.907914	40.889540000000004	-73.909006	40.889540000000004	-73.907914	40.888740999999996	-73.909006	40.888611	-73.907784	40.888611	-73.909136	40.88967	-73.907784	40.88967	-73.909136
WEST 29 STREET	5 AVENUE	BROADWAY	2326		WEST+29+STREET+%26+5+AVENUE	WEST+29+STREET+%26+BROADWAY	10001	10001	40.745317,-73.986850	40.746052,-73.988614	40.745317	-73.98685	40.746052	-73.988614	40.746052	-73.98685	40.745317	-73.988614	40.745187	-73.98672	40.745187	-73.988744	40.746182	-73.98672	40.746182	-73.988744
WEST 30 STREET	5 AVENUE	BROADWAY	2327		WEST+30+STREET+%26+5+AVENUE	WEST+30+STREET+%26+BROADWAY	10001	10001	40.745919,-73.986408	"OCTYPE html>
<html i"	40.745919	-73.986408														
WEST 30TH STREET	5TH AVENUE	BROADWAY	2328		WEST+30TH+STREET+%26+5TH+AVENUE	WEST+30TH+STREET+%26+BROADWAY	10001	10001	40.745919,-73.986408	"OCTYPE html>
<html i"	40.745919	-73.986408														
WEST 34 STREET	5 AVENUE	AVE OF THE AMER	2329		WEST+34+STREET+%26+5+AVENUE	WEST+34+STREET+%26+AVE+OF+THE+AMER	10001	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 34 STREET	5 AVENUE	6 AVENUE	2330		WEST+34+STREET+%26+5+AVENUE	WEST+34+STREET+%26+6+AVENUE	10001	10001	"OCTYPE html>
<html i"	40.749810,-73.987742			40.74981	-73.987742	40.74981	-73.987742	40.74981	-73.987742	40.74968	-73.987612	40.74968	-73.987872	40.749939999999995	-73.987612	40.749939999999995	-73.987872
WEST 34TH STREET	5TH AVENUE	6TH AVENUE	2331		WEST+34TH+STREET+%26+5TH+AVENUE	WEST+34TH+STREET+%26+6TH+AVENUE	10001	10001	"OCTYPE html>
<html i"	40.749810,-73.987742			40.74981	-73.987742	40.74981	-73.987742	40.74981	-73.987742	40.74968	-73.987612	40.74968	-73.987872	40.749939999999995	-73.987612	40.749939999999995	-73.987872
WEST 39 STREET	5 AVENUE	AVE OF THE AMER	2332		WEST+39+STREET+%26+5+AVENUE	WEST+39+STREET+%26+AVE+OF+THE+AMER	10018	CTYPE	40.751586,-73.982281	"OCTYPE html>
<html i"	40.751585999999996	-73.982281														
WEST 39 STREET	5 AVENUE	6 AVENUE	2333		WEST+39+STREET+%26+5+AVENUE	WEST+39+STREET+%26+6+AVENUE	10018	10018	40.751586,-73.982281	40.752964,-73.985504	40.751585999999996	-73.982281	40.752964	-73.985504	40.752964	-73.982281	40.751585999999996	-73.985504	40.751456	-73.982151	40.751456	-73.985634	40.753094	-73.982151	40.753094	-73.985634
WEST 39TH STREET	5TH AVENUE	6TH AVENUE	2334		WEST+39TH+STREET+%26+5TH+AVENUE	WEST+39TH+STREET+%26+6TH+AVENUE	10018	10018	40.751586,-73.982281	40.752964,-73.985504	40.751585999999996	-73.982281	40.752964	-73.985504	40.752964	-73.982281	40.751585999999996	-73.985504	40.751456	-73.982151	40.751456	-73.985634	40.753094	-73.982151	40.753094	-73.985634
WEST 42 STREET	5 AVENUE	6 AVENUE	2335		WEST+42+STREET+%26+5+AVENUE	WEST+42+STREET+%26+6+AVENUE	10017	10018	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 42 STREET	42 STREET SHUTTLE LINE	42 STREET SHUTTLE LINE	2336		WEST+42+STREET+%26+42+STREET+SHUTTLE+LINE	WEST+42+STREET+%26+42+STREET+SHUTTLE+LINE	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 48 STREET	ROCKEFELLER PLAZA	6 AVENUE	2337		WEST+48+STREET+%26+ROCKEFELLER+PLAZA	WEST+48+STREET+%26+6+AVENUE	10020	10020	40.757826,-73.979362	"OCTYPE html>
<html i"	40.757826	-73.979362														
WEST 48TH STREET	ROCKEFELLER PLAZA	6TH AVENUE	2338		WEST+48TH+STREET+%26+ROCKEFELLER+PLAZA	WEST+48TH+STREET+%26+6TH+AVENUE	10020	10020	40.757826,-73.979362	"OCTYPE html>
<html i"	40.757826	-73.979362														
WEST 49 STREET	ROCKEFELLER PLAZA	6 AVENUE	2339		WEST+49+STREET+%26+ROCKEFELLER+PLAZA	WEST+49+STREET+%26+6+AVENUE	10112	10112	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 49TH STREET	ROCKEFELLER PLAZA	6TH AVENUE	2340		WEST+49TH+STREET+%26+ROCKEFELLER+PLAZA	WEST+49TH+STREET+%26+6TH+AVENUE	10112	10112	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 53 STREET	6 AVENUE	5 AVENUE	2341		WEST+53+STREET+%26+6+AVENUE	WEST+53+STREET+%26+5+AVENUE	10019	10019	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 53RD STREET	5TH AVENUE	6TH AVENUE	2342		WEST+53RD+STREET+%26+5TH+AVENUE	WEST+53RD+STREET+%26+6TH+AVENUE	10019	10019	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 55 STREET	5 AVENUE	6 AVENUE	2343		WEST+55+STREET+%26+5+AVENUE	WEST+55+STREET+%26+6+AVENUE	10022	10019	40.761670,-73.974920	"OCTYPE html>
<html i"	40.76167	-73.97492														
WEST 55TH STREET	5TH AVENUE	6TH AVENUE	2344		WEST+55TH+STREET+%26+5TH+AVENUE	WEST+55TH+STREET+%26+6TH+AVENUE	10022	10019	40.761670,-73.974920	"OCTYPE html>
<html i"	40.76167	-73.97492														
WEST 56 STREET	5 AVENUE	6 AVENUE	2345		WEST+56+STREET+%26+5+AVENUE	WEST+56+STREET+%26+6+AVENUE	10019	10019	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 56TH STREET	5TH AVENUE	6TH AVENUE	2346		WEST+56TH+STREET+%26+5TH+AVENUE	WEST+56TH+STREET+%26+6TH+AVENUE	10019	10019	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 57 STREET	5 AVENUE	6 AVENUE	2347		WEST+57+STREET+%26+5+AVENUE	WEST+57+STREET+%26+6+AVENUE	10022	10019	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST 57TH STREET	5TH AVENUE	6TH AVENUE	2348		WEST+57TH+STREET+%26+5TH+AVENUE	WEST+57TH+STREET+%26+6TH+AVENUE	10022	10019	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST BROADWAY	DUANE STREET	THOMAS STREET	2349		WEST+BROADWAY+%26+DUANE+STREET	WEST+BROADWAY+%26+THOMAS+STREET	10013	10013	40.716606,-74.008394	40.717158,-74.007965	40.716606	-74.008394	40.717158000000005	-74.007965	40.717158000000005	-74.007965	40.716606	-74.008394	40.716476	-74.007835	40.716476	-74.008524	40.717288	-74.007835	40.717288	-74.008524
WEST BROADWAY	PRINCE STREET	SPRING STREET	2350		WEST+BROADWAY+%26+PRINCE+STREET	WEST+BROADWAY+%26+SPRING+STREET	10012	10012	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST BROADWAY	SPRING STREET	PRINCE STREET	2351		WEST+BROADWAY+%26+SPRING+STREET	WEST+BROADWAY+%26+PRINCE+STREET	10012	10012	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST BROADWAY	WORTH STREET	LEONARD STREET	2352		WEST+BROADWAY+%26+WORTH+STREET	WEST+BROADWAY+%26+LEONARD+STREET	10013	10013	40.717664,-74.007561	40.718256,-74.007017	40.717664	-74.007561	40.718256	-74.007017	40.718256	-74.007017	40.717664	-74.007561	40.717534	-74.006887	40.717534	-74.007691	40.718385999999995	-74.006887	40.718385999999995	-74.007691
WEST BROADWAY	BROADWAY/ 7 AVENUE LINE	BROADWAY/ 7 AVENUE LINE	2353		WEST+BROADWAY+%26+BROADWAY/+7+AVENUE+LINE	WEST+BROADWAY+%26+BROADWAY/+7+AVENUE+LINE	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST END AVENUE	WEST 97 STREET	WEST 98 STREET	2354		WEST+END+AVENUE+%26+WEST+97+STREET	WEST+END+AVENUE+%26+WEST+98+STREET	10025	10025	40.795940,-73.972721	40.796577,-73.972268	40.79594	-73.97272099999999	40.796577	-73.972268	40.796577	-73.972268	40.79594	-73.97272099999999	40.79581	-73.972138	40.79581	-73.97285099999999	40.796707	-73.972138	40.796707	-73.97285099999999
WEST END AVENUE	WEST 62 STREET	THELONIOUS MONK CIRCLE	2355		WEST+END+AVENUE+%26+WEST+62+STREET	WEST+END+AVENUE+%26+THELONIOUS+MONK+CIRCLE	10023	10023	40.773535,-73.989045	40.774122,-73.988631	40.773534999999995	-73.98904499999999	40.774122	-73.98863100000001	40.774122	-73.98863100000001	40.773534999999995	-73.98904499999999	40.773405	-73.98850100000001	40.773405	-73.98917499999999	40.774252	-73.98850100000001	40.774252	-73.98917499999999
WEST END AVENUE	WEST 73 STREET	WEST 74 STREET	2356		WEST+END+AVENUE+%26+WEST+73+STREET	WEST+END+AVENUE+%26+WEST+74+STREET	10023	10023	40.780500,-73.983982	"OCTYPE html>
<html i"	40.7805	-73.983982														
WEST END AVENUE	WEST 61TH STREET	WEST 62ND STREET	2357		WEST+END+AVENUE+%26+WEST+61TH+STREET	WEST+END+AVENUE+%26+WEST+62ND+STREET	CTYPE	10023	"OCTYPE html>
<html i"	40.773535,-73.989045			40.773534999999995	-73.98904499999999	40.773534999999995	-73.98904499999999	40.773534999999995	-73.98904499999999	40.773405	-73.98891499999999	40.773405	-73.98917499999999	40.773664999999994	-73.98891499999999	40.773664999999994	-73.98917499999999
WEST END AVENUE	WEST 61ST STREET	WEST 62ND STREET	2358		WEST+END+AVENUE+%26+WEST+61ST+STREET	WEST+END+AVENUE+%26+WEST+62ND+STREET	10023	10023	40.772860,-73.989526	40.773535,-73.989045	40.772859999999994	-73.989526	40.773534999999995	-73.98904499999999	40.773534999999995	-73.98904499999999	40.772859999999994	-73.989526	40.772729999999996	-73.98891499999999	40.772729999999996	-73.989656	40.773664999999994	-73.98891499999999	40.773664999999994	-73.989656
WEST END AVENUE	WEST 73RD STREET	WEST 74TH STREET	2359		WEST+END+AVENUE+%26+WEST+73RD+STREET	WEST+END+AVENUE+%26+WEST+74TH+STREET	10023	10023	40.780500,-73.983982	"OCTYPE html>
<html i"	40.7805	-73.983982														
WEST END AVENUE	WEST 98TH STREET	WEST 99TH STREET	2360		WEST+END+AVENUE+%26+WEST+98TH+STREET	WEST+END+AVENUE+%26+WEST+99TH+STREET	10025	10025	40.796577,-73.972268	40.797223,-73.971851	40.796577	-73.972268	40.797222999999995	-73.971851	40.797222999999995	-73.971851	40.796577	-73.972268	40.796447	-73.971721	40.796447	-73.972398	40.797352999999994	-73.971721	40.797352999999994	-73.972398
WEST FARMS ROAD	CROSS BRONX EXPRESSWAY	174 STREET	2361		WEST+FARMS+ROAD+%26+CROSS+BRONX+EXPRESSWAY	WEST+FARMS+ROAD+%26+174+STREET	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST FORDHAM ROAD	LANDING ROAD	HAMPDEN PLACE	2362		WEST+FORDHAM+ROAD+%26+LANDING+ROAD	WEST+FORDHAM+ROAD+%26+HAMPDEN+PLACE	10468	10468	40.862184,-73.910070	40.861633,-73.910849	40.862184	-73.91006999999999	40.861633000000005	-73.910849	40.862184	-73.91006999999999	40.861633000000005	-73.910849	40.861503000000006	-73.90993999999999	40.861503000000006	-73.910979	40.862314	-73.90993999999999	40.862314	-73.910979
WEST GUN HILL ROAD	MOSHOLU PARKWAY	WEST MOSHOLU PARKWAY NORTH	2363		WEST+GUN+HILL+ROAD+%26+MOSHOLU+PARKWAY	WEST+GUN+HILL+ROAD+%26+WEST+MOSHOLU+PARKWAY+NORTH	10463	10467	40.884377,-73.887120	40.883620,-73.885144	40.884377	-73.88712	40.88362	-73.885144	40.884377	-73.885144	40.88362	-73.88712	40.88349	-73.885014	40.88349	-73.88725	40.884507	-73.885014	40.884507	-73.88725
WEST GUN HILL ROAD	WEST MOSHOLU PARKWAY NORTH SERVICE ROAD	MOSHOLU PARKWAY MAIN ROAD	2364		WEST+GUN+HILL+ROAD+%26+WEST+MOSHOLU+PARKWAY+NORTH+SERVICE+ROAD	WEST+GUN+HILL+ROAD+%26+MOSHOLU+PARKWAY+MAIN+ROAD	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST GUN HILL ROAD	WEST MOSHOLU PARKWAY NORTH	MOSHOLU PARKWAY	2365		WEST+GUN+HILL+ROAD+%26+WEST+MOSHOLU+PARKWAY+NORTH	WEST+GUN+HILL+ROAD+%26+MOSHOLU+PARKWAY	10467	10463	40.883620,-73.885144	40.884377,-73.887120	40.88362	-73.885144	40.884377	-73.88712	40.884377	-73.885144	40.88362	-73.88712	40.88349	-73.885014	40.88349	-73.88725	40.884507	-73.885014	40.884507	-73.88725
WEST SHORE EXPRESSWAY	LOIS LANE	BLOOMFIELD AVENUE	2366		WEST+SHORE+EXPRESSWAY+%26+LOIS+LANE	WEST+SHORE+EXPRESSWAY+%26+BLOOMFIELD+AVENUE	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST SHORE EXPRESSWAY	EDWARD CURRY AVENUE	SOUTH AVENUE	2367		WEST+SHORE+EXPRESSWAY+%26+EDWARD+CURRY+AVENUE	WEST+SHORE+EXPRESSWAY+%26+SOUTH+AVENUE	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST SHORE EXPRESSWAY	MULDON AVENUE	WILD AVENUE	2368		WEST+SHORE+EXPRESSWAY+%26+MULDON+AVENUE	WEST+SHORE+EXPRESSWAY+%26+WILD+AVENUE	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST SHORE EXPRESSWAY	VETERANS ROAD WEST	VETERANS ROAD EAST	2369		WEST+SHORE+EXPRESSWAY+%26+VETERANS+ROAD+WEST	WEST+SHORE+EXPRESSWAY+%26+VETERANS+ROAD+EAST	CTYPE	CTYPE	"OCTYPE html>
<html i"	"OCTYPE html>
<html i"																
WEST STREET	SPRING STREET	WEST HOUSTON STREET	2370		WEST+STREET+%26+SPRING+STREET	WEST+STREET+%26+WEST+HOUSTON+STREET	10014	10014	40.726180,-74.010847	40.729140,-74.010559	40.72618	-74.010847	40.72914	-74.010559	40.72914	-74.010559	40.72618	-74.010847	40.72605	-74.010429	40.72605	-74.010977	40.72927	-74.010429	40.72927	-74.010977
WEST STREET	BLOOMFIELD STREET	LITTLE WEST 12 STREET	2371		WEST+STREET+%26+BLOOMFIELD+STREET	WEST+STREET+%26+LITTLE+WEST+12+STREET	10014	CTYPE	40.739355,-74.009866	"OCTYPE html>
<html i"	40.739354999999996	-74.009866														
